,gender,age,age_o,d_d_age,race,race_o,samerace,d_importance_same_race,d_importance_same_religion,field,d_pref_o_attractive,d_pref_o_sincere,d_pref_o_intelligence,d_pref_o_funny,d_pref_o_ambitious,d_pref_o_shared_interests,d_attractive_o,d_sinsere_o,d_intelligence_o,d_funny_o,d_ambitous_o,d_shared_interests_o,d_attractive_important,d_sincere_important,d_intellicence_important,d_funny_important,d_ambtition_important,d_shared_interests_important,d_attractive,d_sincere,d_intelligence,d_funny,d_ambition,d_attractive_partner,d_sincere_partner,d_intelligence_partner,d_funny_partner,d_ambition_partner,d_shared_interests_partner,d_sports,d_tvsports,d_exercise,d_dining,d_museums,d_art,d_hiking,d_gaming,d_clubbing,d_reading,d_tv,d_theater,d_movies,d_concerts,d_music,d_shopping,d_yoga,interests_correlate,match
4343,0,35.0,26.0,3,0,0,1,0,0,159,1,2,1,0,0,1,1,1,2,1,2,1,0,1,2,0,0,0,1,2,2,2,2,1,2,2,2,2,2,1,0,1,2,2,2,1,0,0,1,0,2,1,1,2,0,0,-0.03,1
4344,0,35.0,36.0,0,0,0,1,0,0,159,1,1,1,1,1,1,2,0,0,0,0,0,0,1,2,0,0,0,1,2,2,2,2,1,2,2,2,2,2,1,0,1,2,2,2,1,0,0,1,0,2,1,1,2,0,0,0.64,0
4345,0,35.0,29.0,2,0,0,1,0,0,159,2,0,0,1,0,0,0,1,1,0,0,0,0,1,2,0,0,0,1,2,2,2,2,2,1,2,2,1,2,1,0,1,2,2,2,1,0,0,1,0,2,1,1,2,0,0,0.66,0
4346,0,34.0,27.0,3,0,3,0,1,2,54,1,1,1,1,0,1,1,2,1,1,1,1,1,1,1,1,0,0,2,2,1,2,1,0,1,1,0,2,0,0,0,2,2,1,1,0,0,0,2,0,2,2,2,2,0,2,0.31,0
4347,0,34.0,32.0,1,0,0,1,1,2,54,1,1,1,1,0,0,1,2,2,1,2,1,1,1,1,1,0,0,2,2,1,2,1,1,1,2,0,2,1,0,0,2,2,1,1,0,0,0,2,0,2,2,2,2,0,2,0.65,1
4348,0,34.0,25.0,3,0,0,1,1,2,54,2,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,2,2,1,2,1,0,1,1,0,2,0,0,0,2,2,1,1,0,0,0,2,0,2,2,2,2,0,2,0.31,0
4349,0,34.0,29.0,2,0,3,0,1,2,54,2,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,2,2,1,2,1,1,1,2,1,2,1,0,0,2,2,1,1,0,0,0,2,0,2,2,2,2,0,2,0.17,1
4350,0,34.0,23.0,3,0,0,1,1,2,54,2,0,2,0,0,1,1,1,1,0,1,0,1,1,1,1,0,0,2,2,1,2,1,0,1,1,0,0,1,0,0,2,2,1,1,0,0,0,2,0,2,2,2,2,0,2,0.36,0
4351,0,34.0,27.0,3,0,0,1,1,2,54,1,0,1,1,0,2,0,1,2,1,1,0,1,1,1,1,0,0,2,2,1,2,1,1,1,1,1,0,1,0,0,2,2,1,1,0,0,0,2,0,2,2,2,2,0,2,0.26,0
4352,0,34.0,32.0,1,0,4,0,1,2,54,1,0,2,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,2,2,1,2,1,1,1,1,1,1,1,0,0,2,2,1,1,0,0,0,2,0,2,2,2,2,0,2,0.48,0
4353,0,34.0,27.0,3,0,0,1,1,2,54,0,1,2,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,2,2,1,2,1,0,1,1,0,1,0,0,0,2,2,1,1,0,0,0,2,0,2,2,2,2,0,2,0.54,0
4354,0,34.0,25.0,3,0,0,1,1,2,54,2,1,0,2,0,0,0,1,1,0,0,0,1,1,1,1,0,0,2,2,1,2,1,1,1,1,1,1,0,0,0,2,2,1,1,0,0,0,2,0,2,2,2,2,0,2,0.36,0
4355,0,34.0,30.0,2,0,0,1,1,2,54,2,0,1,1,0,0,0,2,2,1,0,0,1,1,1,1,0,0,2,2,1,2,1,2,1,1,2,0,0,0,0,2,2,1,1,0,0,0,2,0,2,2,2,2,0,2,0.67,0
4356,0,34.0,29.0,2,0,4,0,1,2,54,2,2,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,2,2,1,2,1,0,2,2,0,2,0,0,0,2,2,1,1,0,0,0,2,0,2,2,2,2,0,2,0.15,0
4357,0,34.0,26.0,3,0,0,1,1,2,54,1,2,1,0,0,1,0,1,1,1,2,2,1,1,1,1,0,0,2,2,1,2,1,0,1,2,0,1,1,0,0,2,2,1,1,0,0,0,2,0,2,2,2,2,0,2,-0.11,0
4358,0,34.0,36.0,1,0,0,1,1,2,54,1,1,1,1,1,1,1,1,2,0,2,0,1,1,1,1,0,0,2,2,1,2,1,0,1,2,0,2,0,0,0,2,2,1,1,0,0,0,2,0,2,2,2,2,0,2,0.63,0
4359,0,34.0,29.0,2,0,0,1,1,2,54,2,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,2,2,1,2,1,1,1,1,1,2,1,0,0,2,2,1,1,0,0,0,2,0,2,2,2,2,0,2,0.63,0
4360,0,21.0,27.0,2,0,3,0,2,2,57,1,1,1,1,0,1,1,2,2,1,1,1,2,0,1,0,0,0,1,1,1,1,2,0,2,2,0,2,0,2,2,2,1,0,1,1,1,1,0,1,1,1,2,2,1,1,-0.23,0
4361,0,21.0,32.0,3,0,0,1,2,2,57,1,1,1,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,1,1,1,2,0,2,1,0,1,0,2,2,2,1,0,1,1,1,1,0,1,1,1,2,2,1,1,-0.3,0
4362,0,21.0,25.0,2,0,0,1,2,2,57,2,0,1,1,0,0,1,1,0,1,0,0,2,0,1,0,0,0,1,1,1,1,2,0,0,0,0,0,0,2,2,2,1,0,1,1,1,1,0,1,1,1,2,2,1,1,-0.62,0
4363,0,21.0,29.0,3,0,3,0,2,2,57,2,1,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,1,1,1,1,2,1,2,0,1,0,1,2,2,2,1,0,1,1,1,1,0,1,1,1,2,2,1,1,0.24,0
4364,0,21.0,23.0,1,0,0,1,2,2,57,2,0,2,0,0,1,1,0,0,1,0,1,2,0,1,0,0,0,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,0,1,1,1,1,0,1,1,1,2,2,1,1,-0.13,0
4365,0,21.0,27.0,2,0,0,1,2,2,57,1,0,1,1,0,2,0,1,0,1,1,0,2,0,1,0,0,0,1,1,1,1,2,1,2,0,0,0,1,2,2,2,1,0,1,1,1,1,0,1,1,1,2,2,1,1,0.58,0
4366,0,21.0,32.0,3,0,4,0,2,2,57,1,0,2,1,0,0,1,0,1,1,1,1,2,0,1,0,0,0,1,1,1,1,2,0,1,2,1,1,1,2,2,2,1,0,1,1,1,1,0,1,1,1,2,2,1,1,0.16,0
4367,0,21.0,27.0,2,0,0,1,2,2,57,0,1,2,0,0,0,0,1,1,0,1,0,2,0,1,0,0,0,1,1,1,1,2,1,1,1,0,1,0,2,2,2,1,0,1,1,1,1,0,1,1,1,2,2,1,1,-0.13,0
4368,0,21.0,25.0,2,0,0,1,2,2,57,2,1,0,2,0,0,0,0,1,1,1,1,2,0,1,0,0,0,1,1,1,1,2,1,1,1,1,1,0,2,2,2,1,0,1,1,1,1,0,1,1,1,2,2,1,1,0.1,0
4369,0,21.0,30.0,3,0,0,1,2,2,57,2,0,1,1,0,0,0,1,1,1,1,0,2,0,1,0,0,0,1,1,1,1,2,1,2,0,0,2,0,2,2,2,1,0,1,1,1,1,0,1,1,1,2,2,1,1,0.12,0
4370,0,21.0,29.0,3,0,4,0,2,2,57,2,2,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,1,1,1,1,2,1,1,0,0,0,0,2,2,2,1,0,1,1,1,1,0,1,1,1,2,2,1,1,0.13,0
4371,0,21.0,26.0,2,0,0,1,2,2,57,1,2,1,0,0,1,1,1,1,1,1,0,2,0,1,0,0,0,1,1,1,1,2,0,2,1,0,0,0,2,2,2,1,0,1,1,1,1,0,1,1,1,2,2,1,1,0.37,0
4372,0,21.0,36.0,3,0,0,1,2,2,57,1,1,1,1,1,1,0,1,1,2,0,0,2,0,1,0,0,0,1,1,1,1,2,1,2,1,1,1,0,2,2,2,1,0,1,1,1,1,0,1,1,1,2,2,1,1,-0.35,0
4373,0,21.0,29.0,3,0,0,1,2,2,57,2,0,0,1,0,0,1,1,1,1,1,1,2,0,1,0,0,0,1,1,1,1,2,1,1,0,0,0,0,2,2,2,1,0,1,1,1,1,0,1,1,1,2,2,1,1,0.3,0
4374,0,33.0,27.0,2,0,3,0,1,0,10,1,1,1,1,0,1,1,2,2,1,1,1,1,2,2,0,0,0,1,2,2,1,1,0,1,1,0,1,1,1,0,2,2,2,1,1,0,0,2,0,2,2,1,2,0,0,0.43,0
4375,0,33.0,32.0,0,0,0,1,1,0,10,1,1,1,1,0,0,2,2,2,2,2,0,1,2,2,0,0,0,1,2,2,1,1,1,1,1,1,1,1,1,0,2,2,2,1,1,0,0,2,0,2,2,1,2,0,0,0.59,0
4376,0,33.0,25.0,3,0,0,1,1,0,10,2,0,1,1,0,0,1,1,1,0,0,0,1,2,2,0,0,0,1,2,2,1,1,1,0,1,0,1,0,1,0,2,2,2,1,1,0,0,2,0,2,2,1,2,0,0,0.17,0
4377,0,33.0,29.0,2,0,3,0,1,0,10,2,1,0,0,0,0,1,1,1,1,0,1,1,2,2,0,0,0,1,2,2,1,1,1,1,1,1,1,1,1,0,2,2,2,1,1,0,0,2,0,2,2,1,2,0,0,0.43,0
4378,0,33.0,23.0,3,0,0,1,1,0,10,2,0,2,0,0,1,2,1,1,1,1,2,1,2,2,0,0,0,1,2,2,1,1,1,2,2,1,1,1,1,0,2,2,2,1,1,0,0,2,0,2,2,1,2,0,0,0.55,0
4379,0,33.0,27.0,2,0,0,1,1,0,10,1,0,1,1,0,2,1,1,2,1,2,1,1,2,2,0,0,0,1,2,2,1,1,1,1,1,1,1,1,1,0,2,2,2,1,1,0,0,2,0,2,2,1,2,0,0,0.19,1
4380,0,33.0,32.0,0,0,4,0,1,0,10,1,0,2,1,0,0,1,1,1,1,1,1,1,2,2,0,0,0,1,2,2,1,1,1,1,2,1,2,1,1,0,2,2,2,1,1,0,0,2,0,2,2,1,2,0,0,0.51,0
4381,0,33.0,27.0,2,0,0,1,1,0,10,0,1,2,0,0,0,1,1,1,1,1,0,1,2,2,0,0,0,1,2,2,1,1,0,1,1,0,1,0,1,0,2,2,2,1,1,0,0,2,0,2,2,1,2,0,0,0.58,0
4382,0,33.0,25.0,3,0,0,1,1,0,10,2,1,0,2,0,0,1,0,1,1,0,0,1,2,2,0,0,0,1,2,2,1,1,1,1,1,1,1,0,1,0,2,2,2,1,1,0,0,2,0,2,2,1,2,0,0,0.48,0
4383,0,33.0,30.0,1,0,0,1,1,0,10,2,0,1,1,0,0,1,1,2,1,1,2,1,2,2,0,0,0,1,2,2,1,1,1,1,1,2,1,1,1,0,2,2,2,1,1,0,0,2,0,2,2,1,2,0,0,0.56,0
4384,0,33.0,29.0,2,0,4,0,1,0,10,2,2,0,0,0,0,1,0,0,0,0,0,1,2,2,0,0,0,1,2,2,1,1,0,1,1,1,1,0,1,0,2,2,2,1,1,0,0,2,0,2,2,1,2,0,0,0.21,0
4385,0,33.0,26.0,3,0,0,1,1,0,10,1,2,1,0,0,1,2,1,1,2,1,2,1,2,2,0,0,0,1,2,2,1,1,0,1,0,0,0,0,1,0,2,2,2,1,1,0,0,2,0,2,2,1,2,0,0,0.04,0
4386,0,33.0,36.0,1,0,0,1,1,0,10,1,1,1,1,1,1,1,1,1,0,0,0,1,2,2,0,0,0,1,2,2,1,1,0,1,2,1,1,1,1,0,2,2,2,1,1,0,0,2,0,2,2,1,2,0,0,0.8,0
4387,0,33.0,29.0,2,0,0,1,1,0,10,2,0,0,1,0,0,0,1,1,1,1,1,1,2,2,0,0,0,1,2,2,1,1,0,1,1,1,1,0,1,0,2,2,2,1,1,0,0,2,0,2,2,1,2,0,0,0.51,0
4388,0,28.0,27.0,0,0,3,0,0,2,57,1,1,1,1,0,1,1,2,1,1,1,1,0,1,2,2,0,0,1,2,2,1,1,0,1,2,0,1,0,2,0,1,1,1,1,0,0,0,1,0,1,2,1,1,1,2,0.11,0
4389,0,28.0,32.0,2,0,0,1,0,2,57,1,1,1,1,0,0,1,2,1,2,1,0,0,1,2,2,0,0,1,2,2,1,1,1,1,1,1,1,0,2,0,1,1,1,1,0,0,0,1,0,1,2,1,1,1,2,0.36,0
4390,0,28.0,25.0,1,0,0,1,0,2,57,2,0,1,1,0,0,1,1,1,1,1,0,0,1,2,2,0,0,1,2,2,1,1,1,1,2,0,1,0,2,0,1,1,1,1,0,0,0,1,0,1,2,1,1,1,2,0.07,0
4391,0,28.0,29.0,0,0,3,0,0,2,57,2,1,0,0,0,0,1,1,0,0,0,0,0,1,2,2,0,0,1,2,2,1,1,1,1,1,0,1,0,2,0,1,1,1,1,0,0,0,1,0,1,2,1,1,1,2,0.31,0
4392,0,28.0,23.0,2,0,0,1,0,2,57,2,0,2,0,0,1,1,1,1,1,0,0,0,1,2,2,0,0,1,2,2,1,1,1,1,1,0,0,0,2,0,1,1,1,1,0,0,0,1,0,1,2,1,1,1,2,0.13,0
4393,0,28.0,27.0,0,0,0,1,0,2,57,1,0,1,1,0,2,1,1,1,1,1,1,0,1,2,2,0,0,1,2,2,1,1,1,2,1,1,0,0,2,0,1,1,1,1,0,0,0,1,0,1,2,1,1,1,2,0.25,0
4394,0,28.0,32.0,2,0,4,0,0,2,57,1,0,2,1,0,0,0,1,0,1,1,0,0,1,2,2,0,0,1,2,2,1,1,1,2,2,0,2,0,2,0,1,1,1,1,0,0,0,1,0,1,2,1,1,1,2,0.63,0
4395,0,28.0,27.0,0,0,0,1,0,2,57,0,1,2,0,0,0,1,2,1,1,0,0,0,1,2,2,0,0,1,2,2,1,1,1,1,2,0,1,0,2,0,1,1,1,1,0,0,0,1,0,1,2,1,1,1,2,0.51,0
4396,0,28.0,25.0,1,0,0,1,0,2,57,2,1,0,2,0,0,1,1,1,2,1,1,0,1,2,2,0,0,1,2,2,1,1,2,1,2,2,2,0,2,0,1,1,1,1,0,0,0,1,0,1,2,1,1,1,2,0.41,0
4397,0,28.0,30.0,1,0,0,1,0,2,57,2,0,1,1,0,0,1,1,1,1,1,1,0,1,2,2,0,0,1,2,2,1,1,1,1,1,2,1,1,2,0,1,1,1,1,0,0,0,1,0,1,2,1,1,1,2,0.61,1
4398,0,28.0,29.0,0,0,4,0,0,2,57,2,2,0,0,0,0,0,1,0,1,1,0,0,1,2,2,0,0,1,2,2,1,1,0,1,1,0,1,0,2,0,1,1,1,1,0,0,0,1,0,1,2,1,1,1,2,0.31,0
4399,0,28.0,36.0,3,0,0,1,0,2,57,1,1,1,1,1,1,0,1,1,0,0,0,0,1,2,2,0,0,1,2,2,1,1,0,1,1,0,1,0,2,0,1,1,1,1,0,0,0,1,0,1,2,1,1,1,2,0.49,0
4400,0,29.0,27.0,1,3,3,1,2,2,160,1,1,1,1,0,1,1,2,1,1,1,1,0,2,1,0,0,0,1,2,1,2,0,0,1,1,1,1,1,1,0,1,2,1,1,1,0,1,1,1,1,2,1,1,2,1,0.19,0
4401,0,29.0,32.0,1,3,0,0,2,2,160,1,1,1,1,0,0,2,2,2,2,2,0,0,2,1,0,0,0,1,2,1,2,0,1,2,2,1,0,1,1,0,1,2,1,1,1,0,1,1,1,1,2,1,1,2,1,0.46,1
4402,0,29.0,25.0,2,3,0,0,2,2,160,2,0,1,1,0,0,1,1,1,1,1,0,0,2,1,0,0,0,1,2,1,2,0,1,1,1,1,1,0,1,0,1,2,1,1,1,0,1,1,1,1,2,1,1,2,1,0.19,0
4403,0,29.0,29.0,0,3,3,1,2,2,160,2,1,0,0,0,0,0,1,1,0,1,1,0,2,1,0,0,0,1,2,1,2,0,2,1,1,1,1,1,1,0,1,2,1,1,1,0,1,1,1,1,2,1,1,2,1,0.03,0
4404,0,29.0,23.0,2,3,0,0,2,2,160,2,0,2,0,0,1,0,1,1,0,1,0,0,2,1,0,0,0,1,2,1,2,0,1,1,1,1,1,1,1,0,1,2,1,1,1,0,1,1,1,1,2,1,1,2,1,0.1,0
4405,0,29.0,27.0,1,3,0,0,2,2,160,1,0,1,1,0,2,1,1,1,0,1,0,0,2,1,0,0,0,1,2,1,2,0,1,1,1,1,1,1,1,0,1,2,1,1,1,0,1,1,1,1,2,1,1,2,1,0.23,0
4406,0,29.0,32.0,1,3,4,0,2,2,160,1,0,2,1,0,0,1,1,1,1,0,0,0,2,1,0,0,0,1,2,1,2,0,1,1,2,1,1,1,1,0,1,2,1,1,1,0,1,1,1,1,2,1,1,2,1,0.59,0
4407,0,29.0,27.0,1,3,0,0,2,2,160,0,1,2,0,0,0,2,1,1,1,0,0,0,2,1,0,0,0,1,2,1,2,0,0,2,2,1,1,1,1,0,1,2,1,1,1,0,1,1,1,1,2,1,1,2,1,0.53,1
4408,0,29.0,25.0,2,3,0,0,2,2,160,2,1,0,2,0,0,0,1,0,0,0,0,0,2,1,0,0,0,1,2,1,2,0,1,0,1,0,2,1,1,0,1,2,1,1,1,0,1,1,1,1,2,1,1,2,1,0.38,0
4409,0,29.0,30.0,0,3,0,0,2,2,160,2,0,1,1,0,0,1,2,2,1,0,0,0,2,1,0,0,0,1,2,1,2,0,1,0,1,2,1,0,1,0,1,2,1,1,1,0,1,1,1,1,2,1,1,2,1,0.46,0
4410,0,29.0,29.0,0,3,4,0,2,2,160,2,2,0,0,0,0,0,1,0,1,0,0,0,2,1,0,0,0,1,2,1,2,0,0,1,1,0,1,1,1,0,1,2,1,1,1,0,1,1,1,1,2,1,1,2,1,0.35,0
4411,0,29.0,26.0,1,3,0,0,2,2,160,1,2,1,0,0,1,1,1,1,0,1,1,0,2,1,0,0,0,1,2,1,2,0,0,1,1,0,2,1,1,0,1,2,1,1,1,0,1,1,1,1,2,1,1,2,1,-0.26,0
4412,0,29.0,36.0,3,3,0,0,2,2,160,1,1,1,1,1,1,1,0,2,0,2,0,0,2,1,0,0,0,1,2,1,2,0,1,1,1,0,0,0,1,0,1,2,1,1,1,0,1,1,1,1,2,1,1,2,1,0.45,0
4413,0,29.0,29.0,0,3,0,0,2,2,160,2,0,0,1,0,0,0,1,1,1,0,0,0,2,1,0,0,0,1,2,1,2,0,1,1,1,1,1,0,1,0,1,2,1,1,1,0,1,1,1,1,2,1,1,2,1,0.47,0
4414,0,22.0,27.0,2,3,3,1,2,1,161,1,1,1,1,0,1,2,2,2,2,1,1,1,1,1,1,1,0,1,2,1,1,1,2,2,2,2,1,2,1,1,2,1,0,0,1,0,0,1,2,2,2,0,0,2,0,0.39,0
4415,0,22.0,32.0,3,3,0,0,2,1,161,1,1,1,1,0,0,2,2,1,1,0,0,1,1,1,1,1,0,1,2,1,1,1,1,2,1,2,1,1,1,1,2,1,0,0,1,0,0,1,2,2,2,0,0,2,0,-0.22,0
4416,0,22.0,25.0,1,3,0,0,2,1,161,2,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,2,1,1,1,1,1,1,1,1,0,1,1,2,1,0,0,1,0,0,1,2,2,2,0,0,2,0,0.1,0
4417,0,22.0,29.0,3,3,3,1,2,1,161,2,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,0,0,1,0,0,1,2,2,2,0,0,2,0,0.0,0
4418,0,22.0,23.0,0,3,0,0,2,1,161,2,0,2,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,0,0,1,0,0,1,2,2,2,0,0,2,0,-0.21,0
4419,0,22.0,27.0,2,3,0,0,2,1,161,1,0,1,1,0,2,0,1,1,1,1,0,1,1,1,1,1,0,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,0,0,1,0,0,1,2,2,2,0,0,2,0,-0.18,0
4420,0,22.0,32.0,3,3,4,0,2,1,161,1,0,2,1,0,0,2,1,1,1,0,1,1,1,1,1,1,0,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,0,0,1,0,0,1,2,2,2,0,0,2,0,0.34,0
4421,0,22.0,27.0,2,3,0,0,2,1,161,0,1,2,0,0,0,1,1,2,2,0,0,1,1,1,1,1,0,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,0,0,1,0,0,1,2,2,2,0,0,2,0,-0.21,1
4422,0,22.0,25.0,1,3,0,0,2,1,161,2,1,0,2,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,0,0,1,0,0,1,2,2,2,0,0,2,0,-0.39,0
4423,0,22.0,30.0,3,3,0,0,2,1,161,2,0,1,1,0,0,1,2,1,1,0,0,1,1,1,1,1,0,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,0,0,1,0,0,1,2,2,2,0,0,2,0,-0.1,0
4424,0,22.0,29.0,3,3,4,0,2,1,161,2,2,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,2,1,1,1,0,1,1,0,0,1,1,1,2,1,0,0,1,0,0,1,2,2,2,0,0,2,0,0.33,0
4425,0,22.0,26.0,2,3,0,0,2,1,161,1,2,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,2,1,1,1,0,1,1,1,1,0,1,1,2,1,0,0,1,0,0,1,2,2,2,0,0,2,0,-0.37,0
4426,0,22.0,36.0,3,3,0,0,2,1,161,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,2,1,1,1,1,1,1,1,1,0,1,1,2,1,0,0,1,0,0,1,2,2,2,0,0,2,0,0.2,0
4427,0,22.0,29.0,3,3,0,0,2,1,161,2,0,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,2,1,1,1,1,1,1,1,1,0,1,1,2,1,0,0,1,0,0,1,2,2,2,0,0,2,0,-0.08,0
4428,0,27.0,27.0,0,3,3,1,0,1,35,1,1,1,1,0,1,1,2,2,1,1,1,0,1,1,0,1,0,0,1,1,1,1,0,1,1,0,0,0,2,1,2,2,1,2,2,0,0,2,1,2,2,1,2,2,0,0.4,0
4429,0,27.0,32.0,2,3,0,0,0,1,35,1,1,1,1,0,0,2,2,2,2,0,0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,0,0,2,1,2,2,1,2,2,0,0,2,1,2,2,1,2,2,0,0.34,0
4430,0,27.0,25.0,1,3,0,0,0,1,35,2,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,0,0,0,2,1,2,2,1,2,2,0,0,2,1,2,2,1,2,2,0,-0.21,0
4431,0,27.0,29.0,1,3,3,1,0,1,35,2,1,0,0,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,2,2,0,0,2,1,2,2,1,2,2,0,0.28,0
4432,0,27.0,27.0,0,3,0,0,0,1,35,1,0,1,1,0,2,0,1,2,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,2,2,2,1,1,2,1,2,2,1,2,2,0,0,2,1,2,2,1,2,2,0,0.36,0
4433,0,27.0,32.0,2,3,4,0,0,1,35,1,0,2,1,0,0,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,1,0,1,1,0,1,0,2,1,2,2,1,2,2,0,0,2,1,2,2,1,2,2,0,0.48,0
4434,0,27.0,27.0,0,3,0,0,0,1,35,0,1,2,0,0,0,2,1,2,2,0,0,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,2,2,0,0,2,1,2,2,1,2,2,0,0.39,0
4435,0,27.0,25.0,1,3,0,0,0,1,35,2,1,0,2,0,0,1,1,1,1,1,0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,2,1,2,2,1,2,2,0,0,2,1,2,2,1,2,2,0,0.33,1
4436,0,27.0,30.0,1,3,0,0,0,1,35,2,0,1,1,0,0,1,1,1,1,1,2,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,2,1,2,2,1,2,2,0,0,2,1,2,2,1,2,2,0,0.31,1
4437,0,27.0,29.0,1,3,4,0,0,1,35,2,2,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,0,2,1,2,2,1,2,2,0,0,2,1,2,2,1,2,2,0,0.18,0
4438,0,27.0,26.0,0,3,0,0,0,1,35,1,2,1,0,0,1,2,2,1,1,0,1,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,0,0,2,1,2,2,1,2,2,0,0,2,1,2,2,1,2,2,0,-0.01,0
4439,0,27.0,36.0,3,3,0,0,0,1,35,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,0,0,0,2,1,2,2,1,2,2,0,0,2,1,2,2,1,2,2,0,0.48,0
4440,0,27.0,29.0,1,3,0,0,0,1,35,2,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,0,1,1,0,1,0,2,1,2,2,1,2,2,0,0,2,1,2,2,1,2,2,0,0.4,0
4441,1,27.0,30.0,1,3,3,1,2,1,162,1,1,2,0,0,0,0,2,2,1,1,1,1,1,1,1,0,1,1,2,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,1,2,1,2,1,1,1,1,0.03,0
4442,1,27.0,30.0,1,3,0,0,2,1,162,0,1,1,1,1,1,0,2,2,1,1,0,1,1,1,1,0,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2,1,2,1,1,1,1,0.44,0
4443,1,27.0,28.0,0,3,0,0,2,1,162,0,1,2,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2,1,2,1,1,1,1,0.01,0
4444,1,27.0,21.0,2,3,0,0,2,1,162,2,2,0,0,0,0,0,2,1,1,1,1,1,1,1,1,0,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2,1,2,1,1,1,1,0.38,1
4445,1,27.0,22.0,2,3,0,0,2,1,162,0,2,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,0,1,2,1,2,1,1,1,1,0.31,0
4446,1,27.0,24.0,1,3,3,1,2,1,162,0,2,0,1,0,0,1,2,2,2,2,0,1,1,1,1,0,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2,1,2,1,1,1,1,0.03,0
4447,1,27.0,35.0,3,3,0,0,2,1,162,0,1,2,0,0,0,1,2,2,2,2,1,1,1,1,1,0,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2,1,2,1,1,1,1,0.24,0
4448,1,27.0,34.0,3,3,0,0,2,1,162,1,1,1,1,0,0,0,1,1,0,2,0,1,1,1,1,0,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2,1,2,1,1,1,1,0.31,0
4449,1,27.0,21.0,2,3,0,0,2,1,162,2,0,1,0,0,0,0,2,2,0,2,0,1,1,1,1,0,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,0,1,2,1,2,1,1,1,1,-0.23,0
4450,1,27.0,33.0,2,3,0,0,2,1,162,1,2,2,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,0,1,2,1,2,1,1,1,1,0.43,0
